"fixed_acidity", "fixed_acidity"_squared, "volatile_acidity", "volatile_acidity"_squared, "citric_acid", "citric_acid"_squared, "residual_sugar", "residual_sugar"_squared, "chlorides", "chlorides"_squared, "free_sulfur_dioxide", "free_sulfur_dioxide"_squared, "total_sulfur_dioxide", "total_sulfur_dioxide"_squared, "density", "density"_squared, "pH", "pH"_squared, "sulphates", "sulphates"_squared, "alcohol", "alcohol"_squared, "quality"
5.9, 34.81, 0.2, 0.04000000000000001, 0.28, 0.07840000000000001, 1.0, 1.0, 0.043, 0.0018489999999999997, 45.0, 2025.0, 100.0, 10000.0, 0.99033, 0.9807535089000001, 3.4, 11.559999999999999, 0.41, 0.16809999999999997, 11.4, 129.96, 6.0
6.4, 40.96000000000001, 0.24, 0.0576, 0.26, 0.06760000000000001, 8.2, 67.24, 0.054, 0.0029159999999999998, 47.0, 2209.0, 182.0, 33124.0, 0.99538, 0.9907813444000001, 3.12, 9.7344, 0.5, 0.25, 9.5, 90.25, 5.0
7.4, 54.760000000000005, 0.38, 0.1444, 0.34, 0.11560000000000002, 8.3, 68.89000000000001, 0.052, 0.002704, 44.0, 1936.0, 168.0, 28224.0, 0.99627, 0.9925539129, 3.11, 9.672099999999999, 0.52, 0.27040000000000003, 9.2, 84.63999999999999, 5.0
6.4, 40.96000000000001, 0.24, 0.0576, 0.26, 0.06760000000000001, 8.2, 67.24, 0.054, 0.0029159999999999998, 47.0, 2209.0, 182.0, 33124.0, 0.99538, 0.9907813444000001, 3.12, 9.7344, 0.5, 0.25, 9.5, 90.25, 5.0
6.4, 40.96000000000001, 0.42, 0.17639999999999997, 0.19, 0.0361, 9.3, 86.49000000000001, 0.043, 0.0018489999999999997, 28.0, 784.0, 145.0, 21025.0, 0.99433, 0.9886921489000001, 3.23, 10.4329, 0.53, 0.28090000000000004, 10.98, 120.56040000000002, 5.0
6.4, 40.96000000000001, 0.23, 0.0529, 0.26, 0.06760000000000001, 8.1, 65.61, 0.054, 0.0029159999999999998, 47.0, 2209.0, 181.0, 32761.0, 0.9954, 0.9908211599999999, 3.12, 9.7344, 0.49, 0.24009999999999998, 9.4, 88.36000000000001, 5.0
6.4, 40.96000000000001, 0.24, 0.0576, 0.26, 0.06760000000000001, 8.2, 67.24, 0.054, 0.0029159999999999998, 47.0, 2209.0, 182.0, 33124.0, 0.99538, 0.9907813444000001, 3.12, 9.7344, 0.5, 0.25, 9.5, 90.25, 5.0
7.4, 54.760000000000005, 0.38, 0.1444, 0.34, 0.11560000000000002, 8.3, 68.89000000000001, 0.052, 0.002704, 44.0, 1936.0, 168.0, 28224.0, 0.99627, 0.9925539129, 3.11, 9.672099999999999, 0.52, 0.27040000000000003, 9.2, 84.63999999999999, 5.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
6.8, 46.239999999999995, 0.24, 0.0576, 0.29, 0.0841, 2.0, 4.0, 0.044, 0.0019359999999999998, 15.0, 225.0, 96.0, 9216.0, 0.99232, 0.9846989824, 3.23, 10.4329, 0.64, 0.4096, 10.4, 108.16000000000001, 8.0
7.3, 53.29, 0.19, 0.0361, 0.27, 0.0729, 13.9, 193.21, 0.057, 0.003249, 45.0, 2025.0, 155.0, 24025.0, 0.99807, 0.9961437249, 2.94, 8.6436, 0.41, 0.16809999999999997, 8.8, 77.44000000000001, 8.0
7.4, 54.760000000000005, 0.27, 0.0729, 0.52, 0.27040000000000003, 15.7, 246.48999999999998, 0.054, 0.0029159999999999998, 36.0, 1296.0, 139.0, 19321.0, 0.99788, 0.9957644944, 3.04, 9.2416, 0.62, 0.3844, 10.0333333333333, 100.6677777777771, 6.0
5.7, 32.49, 0.28, 0.07840000000000001, 0.35, 0.12249999999999998, 1.2, 1.44, 0.052, 0.002704, 39.0, 1521.0, 141.0, 19881.0, 0.99108, 0.9822395663999999, 3.44, 11.833599999999999, 0.69, 0.4760999999999999, 11.3, 127.69000000000001, 6.0
5.8, 33.64, 0.22, 0.0484, 0.25, 0.0625, 1.5, 2.25, 0.024, 0.000576, 21.0, 441.0, 109.0, 11881.0, 0.99234, 0.9847386756, 3.37, 11.356900000000001, 0.58, 0.3364, 10.4, 108.16000000000001, 6.0
6.7, 44.89, 0.27, 0.0729, 0.69, 0.4760999999999999, 1.2, 1.44, 0.176, 0.030975999999999997, 36.0, 1296.0, 106.0, 11236.0, 0.99288, 0.9858106944, 2.96, 8.7616, 0.43, 0.18489999999999998, 9.2, 84.63999999999999, 6.0
7.1, 50.41, 0.2, 0.04000000000000001, 0.35, 0.12249999999999998, 3.2, 10.240000000000002, 0.034, 0.0011560000000000001, 21.0, 441.0, 107.0, 11449.0, 0.99195, 0.9839648025, 3.11, 9.672099999999999, 0.54, 0.2916, 11.1, 123.21, 6.0
6.7, 44.89, 0.27, 0.0729, 0.69, 0.4760999999999999, 1.2, 1.44, 0.176, 0.030975999999999997, 36.0, 1296.0, 106.0, 11236.0, 0.99288, 0.9858106944, 2.96, 8.7616, 0.43, 0.18489999999999998, 9.2, 84.63999999999999, 6.0
7.1, 50.41, 0.23, 0.0529, 0.3, 0.09, 2.6, 6.760000000000001, 0.034, 0.0011560000000000001, 62.0, 3844.0, 148.0, 21904.0, 0.99121, 0.9824972641, 3.03, 9.1809, 0.56, 0.31360000000000005, 11.3, 127.69000000000001, 7.0
7.6, 57.76, 0.31, 0.0961, 0.52, 0.27040000000000003, 13.2, 174.23999999999998, 0.042, 0.0017640000000000002, 61.0, 3721.0, 148.0, 21904.0, 0.99839, 0.9967825921, 2.98, 8.8804, 0.47, 0.22089999999999999, 9.1, 82.80999999999999, 6.0
7.2, 51.84, 0.34, 0.11560000000000002, 0.28, 0.07840000000000001, 10.4, 108.16000000000001, 0.108, 0.011663999999999999, 43.0, 1849.0, 187.0, 34969.0, 0.99738, 0.9947668644000001, 2.96, 8.7616, 0.57, 0.32489999999999997, 9.4, 88.36000000000001, 5.0
7.0, 49.0, 0.36, 0.1296, 0.25, 0.0625, 5.7, 32.49, 0.015, 0.000225, 14.0, 196.0, 73.0, 5329.0, 0.98963, 0.9793675369, 2.82, 7.952399999999999, 0.59, 0.34809999999999997, 13.2, 174.23999999999998, 6.0
6.4, 40.96000000000001, 0.31, 0.0961, 0.28, 0.07840000000000001, 2.5, 6.25, 0.039, 0.001521, 34.0, 1156.0, 137.0, 18769.0, 0.98946, 0.9790310916, 3.22, 10.368400000000001, 0.38, 0.1444, 12.7, 161.29, 6.0
7.3, 53.29, 0.28, 0.07840000000000001, 0.35, 0.12249999999999998, 1.6, 2.5600000000000005, 0.054, 0.0029159999999999998, 31.0, 961.0, 148.0, 21904.0, 0.99178, 0.9836275684, 3.18, 10.112400000000001, 0.47, 0.22089999999999999, 10.7, 114.48999999999998, 5.0
7.4, 54.760000000000005, 0.16, 0.0256, 0.3, 0.09, 1.4, 1.9599999999999997, 0.064, 0.004096, 34.0, 1156.0, 166.0, 27556.0, 0.99136, 0.9827946496000001, 3.11, 9.672099999999999, 0.42, 0.17639999999999997, 11.4333333333333, 130.72111111111033, 6.0
6.4, 40.96000000000001, 0.31, 0.0961, 0.27, 0.0729, 7.4, 54.760000000000005, 0.049, 0.0024010000000000004, 48.0, 2304.0, 169.0, 28561.0, 0.99323, 0.9865058328999999, 3.27, 10.6929, 0.45, 0.2025, 11.1, 123.21, 6.0
6.4, 40.96000000000001, 0.31, 0.0961, 0.28, 0.07840000000000001, 2.5, 6.25, 0.039, 0.001521, 34.0, 1156.0, 137.0, 18769.0, 0.98946, 0.9790310916, 3.22, 10.368400000000001, 0.38, 0.1444, 12.7, 161.29, 6.0
6.2, 38.440000000000005, 0.29, 0.0841, 0.29, 0.0841, 5.6, 31.359999999999996, 0.046, 0.002116, 35.0, 1225.0, 178.0, 31684.0, 0.99313, 0.9863071968999999, 3.25, 10.5625, 0.51, 0.2601, 10.5333333333333, 110.9511111111104, 5.0
5.9, 34.81, 0.28, 0.07840000000000001, 0.34, 0.11560000000000002, 3.6, 12.96, 0.04, 0.0016, 50.0, 2500.0, 194.0, 37636.0, 0.9912, 0.9824774399999999, 3.31, 10.956100000000001, 0.52, 0.27040000000000003, 11.6, 134.56, 6.0
6.5, 42.25, 0.23, 0.0529, 0.2, 0.04000000000000001, 7.5, 56.25, 0.05, 0.0025000000000000005, 44.0, 1936.0, 179.0, 32041.0, 0.99504, 0.9901046016, 3.18, 10.112400000000001, 0.48, 0.2304, 9.53333333333333, 90.88444444444437, 5.0
7.2, 51.84, 0.34, 0.11560000000000002, 0.2, 0.04000000000000001, 5.8, 33.64, 0.062, 0.0038439999999999998, 52.0, 2704.0, 203.0, 41209.0, 0.99461, 0.9892490521, 3.17, 10.0489, 0.44, 0.1936, 9.8, 96.04000000000002, 6.0
7.3, 53.29, 0.28, 0.07840000000000001, 0.35, 0.12249999999999998, 1.6, 2.5600000000000005, 0.054, 0.0029159999999999998, 31.0, 961.0, 148.0, 21904.0, 0.99178, 0.9836275684, 3.18, 10.112400000000001, 0.47, 0.22089999999999999, 10.7, 114.48999999999998, 5.0
6.5, 42.25, 0.2, 0.04000000000000001, 0.33, 0.10890000000000001, 1.5, 2.25, 0.039, 0.001521, 36.0, 1296.0, 110.0, 12100.0, 0.99008, 0.9802584064, 3.22, 10.368400000000001, 0.65, 0.42250000000000004, 12.0, 144.0, 6.0
6.2, 38.440000000000005, 0.24, 0.0576, 0.27, 0.0729, 2.9, 8.41, 0.039, 0.001521, 30.0, 900.0, 123.0, 15129.0, 0.98959, 0.9792883681, 3.12, 9.7344, 0.37, 0.1369, 12.8, 163.84000000000003, 6.0
7.1, 50.41, 0.31, 0.0961, 0.25, 0.0625, 11.2, 125.43999999999998, 0.048, 0.002304, 32.0, 1024.0, 136.0, 18496.0, 0.99663, 0.9932713569, 3.14, 9.8596, 0.4, 0.16000000000000003, 9.5, 90.25, 5.0
6.4, 40.96000000000001, 0.29, 0.0841, 0.21, 0.04409999999999999, 9.65, 93.1225, 0.041, 0.0016810000000000002, 36.0, 1296.0, 119.0, 14161.0, 0.99334, 0.9867243556, 2.99, 8.940100000000001, 0.34, 0.11560000000000002, 10.9333333333333, 119.53777777777705, 6.0
6.3, 39.69, 0.19, 0.0361, 0.33, 0.10890000000000001, 10.1, 102.00999999999999, 0.063, 0.003969, 63.0, 3969.0, 133.0, 17689.0, 0.99561, 0.9912392721, 2.86, 8.179599999999999, 0.41, 0.16809999999999997, 9.1, 82.80999999999999, 5.0
5.9, 34.81, 0.29, 0.0841, 0.28, 0.07840000000000001, 3.2, 10.240000000000002, 0.035, 0.0012250000000000002, 16.0, 256.0, 117.0, 13689.0, 0.98959, 0.9792883681, 3.26, 10.6276, 0.42, 0.17639999999999997, 12.6, 158.76, 6.0
7.1, 50.41, 0.31, 0.0961, 0.25, 0.0625, 11.2, 125.43999999999998, 0.048, 0.002304, 32.0, 1024.0, 136.0, 18496.0, 0.99663, 0.9932713569, 3.14, 9.8596, 0.4, 0.16000000000000003, 9.5, 90.25, 5.0
6.5, 42.25, 0.3, 0.09, 0.28, 0.07840000000000001, 11.45, 131.1025, 0.041, 0.0016810000000000002, 29.0, 841.0, 109.0, 11881.0, 0.99418, 0.9883938723999999, 2.98, 8.8804, 0.3, 0.09, 10.9, 118.81, 6.0
6.4, 40.96000000000001, 0.29, 0.0841, 0.21, 0.04409999999999999, 9.65, 93.1225, 0.041, 0.0016810000000000002, 36.0, 1296.0, 119.0, 14161.0, 0.99334, 0.9867243556, 2.99, 8.940100000000001, 0.34, 0.11560000000000002, 10.9333333333333, 119.53777777777705, 6.0
6.5, 42.25, 0.22, 0.0484, 0.19, 0.0361, 4.5, 20.25, 0.096, 0.009216, 16.0, 256.0, 115.0, 13225.0, 0.9937, 0.9874396900000001, 3.02, 9.1204, 0.44, 0.1936, 9.6, 92.16, 5.0
7.0, 49.0, 0.23, 0.0529, 0.28, 0.07840000000000001, 2.7, 7.290000000000001, 0.053, 0.002809, 16.0, 256.0, 92.0, 8464.0, 0.99372, 0.9874794384000001, 3.18, 10.112400000000001, 0.56, 0.31360000000000005, 9.3, 86.49000000000001, 5.0
7.1, 50.41, 0.23, 0.0529, 0.23, 0.0529, 3.5, 12.25, 0.038, 0.001444, 23.0, 529.0, 112.0, 12544.0, 0.99157, 0.9832110648999999, 3.05, 9.302499999999998, 0.37, 0.1369, 11.3666666666667, 129.20111111111186, 6.0
6.1, 37.209999999999994, 0.26, 0.06760000000000001, 0.28, 0.07840000000000001, 1.7, 2.8899999999999997, 0.043, 0.0018489999999999997, 24.0, 576.0, 98.0, 9604.0, 0.98918, 0.9784770723999999, 3.14, 9.8596, 0.44, 0.1936, 12.5, 156.25, 6.0
6.4, 40.96000000000001, 0.35, 0.12249999999999998, 0.21, 0.04409999999999999, 2.1, 4.41, 0.051, 0.0026009999999999996, 46.0, 2116.0, 171.0, 29241.0, 0.9932, 0.9864462399999999, 3.16, 9.985600000000002, 0.5, 0.25, 9.5, 90.25, 5.0
6.0, 36.0, 0.32, 0.1024, 0.32, 0.1024, 4.8, 23.04, 0.041, 0.0016810000000000002, 40.0, 1600.0, 186.0, 34596.0, 0.99235, 0.9847585225, 3.22, 10.368400000000001, 0.54, 0.2916, 11.0, 121.0, 6.0
6.1, 37.209999999999994, 0.34, 0.11560000000000002, 0.21, 0.04409999999999999, 5.0, 25.0, 0.042, 0.0017640000000000002, 17.0, 289.0, 133.0, 17689.0, 0.99373, 0.9874993129, 3.02, 9.1204, 0.53, 0.28090000000000004, 9.4, 88.36000000000001, 5.0
6.5, 42.25, 0.13, 0.016900000000000002, 0.27, 0.0729, 2.6, 6.760000000000001, 0.035, 0.0012250000000000002, 32.0, 1024.0, 76.0, 5776.0, 0.9914, 0.9828739599999999, 3.21, 10.3041, 0.76, 0.5776, 11.3333333333333, 128.4444444444437, 6.0
6.5, 42.25, 0.315, 0.09922500000000001, 0.2, 0.04000000000000001, 6.6, 43.559999999999995, 0.041, 0.0016810000000000002, 9.0, 81.0, 126.0, 15876.0, 0.99494, 0.9899056036000001, 2.94, 8.6436, 0.51, 0.2601, 8.8, 77.44000000000001, 5.0
6.1, 37.209999999999994, 0.34, 0.11560000000000002, 0.21, 0.04409999999999999, 5.0, 25.0, 0.042, 0.0017640000000000002, 17.0, 289.0, 133.0, 17689.0, 0.99373, 0.9874993129, 3.02, 9.1204, 0.53, 0.28090000000000004, 9.4, 88.36000000000001, 5.0
5.7, 32.49, 0.31, 0.0961, 0.29, 0.0841, 7.3, 53.29, 0.05, 0.0025000000000000005, 33.0, 1089.0, 143.0, 20449.0, 0.99332, 0.9866846224, 3.31, 10.956100000000001, 0.5, 0.25, 11.0666666666667, 122.47111111111185, 6.0
6.4, 40.96000000000001, 0.3, 0.09, 0.27, 0.0729, 5.0, 25.0, 0.058, 0.0033640000000000002, 27.0, 729.0, 151.0, 22801.0, 0.99198, 0.9840243204, 3.22, 10.368400000000001, 0.49, 0.24009999999999998, 12.2, 148.83999999999997, 6.0
7.0, 49.0, 0.24, 0.0576, 0.26, 0.06760000000000001, 1.7, 2.8899999999999997, 0.041, 0.0016810000000000002, 31.0, 961.0, 110.0, 12100.0, 0.99142, 0.9829136164, 3.2, 10.240000000000002, 0.53, 0.28090000000000004, 11.0, 121.0, 6.0
6.5, 42.25, 0.13, 0.016900000000000002, 0.27, 0.0729, 2.6, 6.760000000000001, 0.035, 0.0012250000000000002, 32.0, 1024.0, 76.0, 5776.0, 0.9914, 0.9828739599999999, 3.21, 10.3041, 0.76, 0.5776, 11.3333333333333, 128.4444444444437, 6.0
6.4, 40.96000000000001, 0.26, 0.06760000000000001, 0.21, 0.04409999999999999, 8.2, 67.24, 0.05, 0.0025000000000000005, 51.0, 2601.0, 182.0, 33124.0, 0.99542, 0.9908609763999999, 3.23, 10.4329, 0.48, 0.2304, 9.5, 90.25, 5.0
6.4, 40.96000000000001, 0.26, 0.06760000000000001, 0.21, 0.04409999999999999, 8.2, 67.24, 0.05, 0.0025000000000000005, 51.0, 2601.0, 182.0, 33124.0, 0.99542, 0.9908609763999999, 3.23, 10.4329, 0.48, 0.2304, 9.5, 90.25, 5.0
6.0, 36.0, 0.27, 0.0729, 0.31, 0.0961, 5.0, 25.0, 0.043, 0.0018489999999999997, 54.0, 2916.0, 170.0, 28900.0, 0.9924, 0.9848577599999999, 3.28, 10.758399999999998, 0.52, 0.27040000000000003, 11.0, 121.0, 6.0
7.1, 50.41, 0.21, 0.04409999999999999, 0.33, 0.10890000000000001, 1.2, 1.44, 0.039, 0.001521, 34.0, 1156.0, 97.0, 9409.0, 0.99112, 0.9823188544, 3.11, 9.672099999999999, 0.75, 0.5625, 11.2, 125.43999999999998, 6.0
6.7, 44.89, 0.26, 0.06760000000000001, 0.29, 0.0841, 7.1, 50.41, 0.036, 0.0012959999999999998, 28.0, 784.0, 100.0, 10000.0, 0.99534, 0.9907017156, 3.08, 9.4864, 0.36, 0.1296, 9.3, 86.49000000000001, 6.0
6.3, 39.69, 0.28, 0.07840000000000001, 0.22, 0.0484, 9.5, 90.25, 0.04, 0.0016, 30.0, 900.0, 111.0, 12321.0, 0.99338, 0.9868038244, 3.05, 9.302499999999998, 0.31, 0.0961, 10.8, 116.64000000000001, 4.0
6.2, 38.440000000000005, 0.25, 0.0625, 0.44, 0.1936, 15.8, 249.64000000000001, 0.057, 0.003249, 39.0, 1521.0, 167.0, 27889.0, 0.99804, 0.9960838416000001, 3.14, 9.8596, 0.51, 0.2601, 9.2, 84.63999999999999, 5.0
7.3, 53.29, 0.22, 0.0484, 0.37, 0.1369, 15.5, 240.25, 0.048, 0.002304, 70.0, 4900.0, 203.0, 41209.0, 0.99899, 0.9979810201000001, 3.25, 10.5625, 0.77, 0.5929, 9.4, 88.36000000000001, 5.0
6.2, 38.440000000000005, 0.25, 0.0625, 0.44, 0.1936, 15.8, 249.64000000000001, 0.057, 0.003249, 39.0, 1521.0, 167.0, 27889.0, 0.99804, 0.9960838416000001, 3.14, 9.8596, 0.51, 0.2601, 9.2, 84.63999999999999, 5.0
6.4, 40.96000000000001, 0.18, 0.0324, 0.28, 0.07840000000000001, 17.05, 290.70250000000004, 0.047, 0.002209, 53.0, 2809.0, 139.0, 19321.0, 0.99724, 0.9944876176, 3.25, 10.5625, 0.35, 0.12249999999999998, 10.5, 110.25, 6.0
6.3, 39.69, 0.2, 0.04000000000000001, 0.26, 0.06760000000000001, 12.7, 161.29, 0.046, 0.002116, 60.0, 3600.0, 143.0, 20449.0, 0.99526, 0.9905424676000001, 3.26, 10.6276, 0.35, 0.12249999999999998, 10.8, 116.64000000000001, 6.0
6.6, 43.559999999999995, 0.24, 0.0576, 0.22, 0.0484, 12.3, 151.29000000000002, 0.051, 0.0026009999999999996, 35.0, 1225.0, 146.0, 21316.0, 0.99676, 0.9935304976, 3.1, 9.610000000000001, 0.67, 0.4489000000000001, 9.4, 88.36000000000001, 5.0
7.4, 54.760000000000005, 0.27, 0.0729, 0.26, 0.06760000000000001, 11.8, 139.24, 0.053, 0.002809, 55.0, 3025.0, 173.0, 29929.0, 0.99699, 0.9939890601000001, 3.11, 9.672099999999999, 0.6, 0.36, 9.8, 96.04000000000002, 5.0
7.4, 54.760000000000005, 0.27, 0.0729, 0.26, 0.06760000000000001, 11.8, 139.24, 0.053, 0.002809, 55.0, 3025.0, 173.0, 29929.0, 0.99699, 0.9939890601000001, 3.11, 9.672099999999999, 0.6, 0.36, 9.8, 96.04000000000002, 5.0
7.4, 54.760000000000005, 0.27, 0.0729, 0.26, 0.06760000000000001, 11.8, 139.24, 0.053, 0.002809, 55.0, 3025.0, 173.0, 29929.0, 0.99699, 0.9939890601000001, 3.11, 9.672099999999999, 0.6, 0.36, 9.8, 96.04000000000002, 5.0
6.6, 43.559999999999995, 0.24, 0.0576, 0.22, 0.0484, 12.3, 151.29000000000002, 0.051, 0.0026009999999999996, 35.0, 1225.0, 146.0, 21316.0, 0.99676, 0.9935304976, 3.1, 9.610000000000001, 0.67, 0.4489000000000001, 9.4, 88.36000000000001, 5.0
7.4, 54.760000000000005, 0.27, 0.0729, 0.26, 0.06760000000000001, 11.8, 139.24, 0.053, 0.002809, 55.0, 3025.0, 173.0, 29929.0, 0.99699, 0.9939890601000001, 3.11, 9.672099999999999, 0.6, 0.36, 9.8, 96.04000000000002, 5.0
7.1, 50.41, 0.38, 0.1444, 0.29, 0.0841, 13.6, 184.95999999999998, 0.041, 0.0016810000000000002, 30.0, 900.0, 137.0, 18769.0, 0.99461, 0.9892490521, 3.02, 9.1204, 0.96, 0.9216, 12.1, 146.41, 6.0
6.8, 46.239999999999995, 0.43, 0.18489999999999998, 0.26, 0.06760000000000001, 5.2, 27.040000000000003, 0.043, 0.0018489999999999997, 40.0, 1600.0, 176.0, 30976.0, 0.99116, 0.9823981456, 3.17, 10.0489, 0.41, 0.16809999999999997, 12.3, 151.29000000000002, 6.0
5.2, 27.040000000000003, 0.22, 0.0484, 0.46, 0.2116, 6.2, 38.440000000000005, 0.066, 0.0043560000000000005, 41.0, 1681.0, 187.0, 34969.0, 0.99362, 0.9872807043999999, 3.19, 10.1761, 0.42, 0.17639999999999997, 9.73333333333333, 94.73777777777772, 5.0
5.9, 34.81, 0.29, 0.0841, 0.16, 0.0256, 7.9, 62.410000000000004, 0.044, 0.0019359999999999998, 48.0, 2304.0, 197.0, 38809.0, 0.99512, 0.9902638144, 3.21, 10.3041, 0.36, 0.1296, 9.4, 88.36000000000001, 5.0
5.9, 34.81, 0.29, 0.0841, 0.16, 0.0256, 7.9, 62.410000000000004, 0.044, 0.0019359999999999998, 48.0, 2304.0, 197.0, 38809.0, 0.99512, 0.9902638144, 3.21, 10.3041, 0.36, 0.1296, 9.4, 88.36000000000001, 5.0
6.3, 39.69, 0.29, 0.0841, 0.29, 0.0841, 3.3, 10.889999999999999, 0.037, 0.0013689999999999998, 32.0, 1024.0, 140.0, 19600.0, 0.9895, 0.9791102500000001, 3.17, 10.0489, 0.36, 0.1296, 12.8, 163.84000000000003, 7.0
6.3, 39.69, 0.19, 0.0361, 0.32, 0.1024, 2.8, 7.839999999999999, 0.046, 0.002116, 18.0, 324.0, 80.0, 6400.0, 0.99043, 0.9809515849000001, 2.92, 8.526399999999999, 0.47, 0.22089999999999999, 11.05, 122.10250000000002, 6.0
5.7, 32.49, 0.29, 0.0841, 0.16, 0.0256, 7.9, 62.410000000000004, 0.044, 0.0019359999999999998, 48.0, 2304.0, 197.0, 38809.0, 0.99512, 0.9902638144, 3.21, 10.3041, 0.36, 0.1296, 9.4, 88.36000000000001, 5.0
6.3, 39.69, 0.29, 0.0841, 0.29, 0.0841, 3.3, 10.889999999999999, 0.037, 0.0013689999999999998, 32.0, 1024.0, 140.0, 19600.0, 0.9895, 0.9791102500000001, 3.17, 10.0489, 0.36, 0.1296, 12.8, 163.84000000000003, 7.0
5.7, 32.49, 0.24, 0.0576, 0.47, 0.22089999999999999, 6.3, 39.69, 0.069, 0.0047610000000000005, 35.0, 1225.0, 182.0, 33124.0, 0.99391, 0.9878570881, 3.11, 9.672099999999999, 0.46, 0.2116, 9.73333333333333, 94.73777777777772, 5.0
5.8, 33.64, 0.3, 0.09, 0.38, 0.1444, 4.9, 24.010000000000005, 0.039, 0.001521, 22.0, 484.0, 86.0, 7396.0, 0.98963, 0.9793675369, 3.23, 10.4329, 0.58, 0.3364, 13.1, 171.60999999999999, 7.0
7.1, 50.41, 0.27, 0.0729, 0.27, 0.0729, 10.4, 108.16000000000001, 0.041, 0.0016810000000000002, 26.0, 676.0, 114.0, 12996.0, 0.99335, 0.9867442224999999, 3.04, 9.2416, 0.52, 0.27040000000000003, 11.5, 132.25, 7.0
5.8, 33.64, 0.3, 0.09, 0.38, 0.1444, 4.9, 24.010000000000005, 0.039, 0.001521, 22.0, 484.0, 86.0, 7396.0, 0.98963, 0.9793675369, 3.23, 10.4329, 0.58, 0.3364, 13.1, 171.60999999999999, 7.0
7.1, 50.41, 0.27, 0.0729, 0.27, 0.0729, 10.4, 108.16000000000001, 0.041, 0.0016810000000000002, 26.0, 676.0, 114.0, 12996.0, 0.99335, 0.9867442224999999, 3.04, 9.2416, 0.52, 0.27040000000000003, 11.5, 132.25, 7.0
6.3, 39.69, 0.305, 0.093025, 0.22, 0.0484, 16.0, 256.0, 0.061, 0.003721, 26.0, 676.0, 141.0, 19881.0, 0.99824, 0.9964830976, 3.08, 9.4864, 0.5, 0.25, 9.1, 82.80999999999999, 5.0
5.7, 32.49, 0.24, 0.0576, 0.47, 0.22089999999999999, 6.3, 39.69, 0.069, 0.0047610000000000005, 35.0, 1225.0, 182.0, 33124.0, 0.99391, 0.9878570881, 3.11, 9.672099999999999, 0.46, 0.2116, 9.75, 95.0625, 5.0
6.2, 38.440000000000005, 0.22, 0.0484, 0.28, 0.07840000000000001, 2.2, 4.840000000000001, 0.04, 0.0016, 24.0, 576.0, 125.0, 15625.0, 0.9917, 0.98346889, 3.19, 10.1761, 0.48, 0.2304, 10.5, 110.25, 6.0
6.6, 43.559999999999995, 0.22, 0.0484, 0.23, 0.0529, 17.3, 299.29, 0.047, 0.002209, 37.0, 1369.0, 118.0, 13924.0, 0.99906, 0.9981208835999998, 3.08, 9.4864, 0.46, 0.2116, 8.8, 77.44000000000001, 6.0
6.6, 43.559999999999995, 0.22, 0.0484, 0.23, 0.0529, 17.3, 299.29, 0.047, 0.002209, 37.0, 1369.0, 118.0, 13924.0, 0.99906, 0.9981208835999998, 3.08, 9.4864, 0.46, 0.2116, 8.8, 77.44000000000001, 6.0
6.6, 43.559999999999995, 0.22, 0.0484, 0.23, 0.0529, 17.3, 299.29, 0.047, 0.002209, 37.0, 1369.0, 118.0, 13924.0, 0.99906, 0.9981208835999998, 3.08, 9.4864, 0.46, 0.2116, 8.8, 77.44000000000001, 6.0
